Scenario_ID,Split,WT_Correlation,PV_Correlation,Load_Correlation,Price_Correlation,WT_Mean,PV_Mean,Load_Mean,Price_Mean,Peak_New_Arrivals,Peak_Active_Vehicles,Vehicle_Load_Correlation,Vehicle_Price_Correlation
train_day_0139,train,0.9277946025642003,0.9098937690955193,0.951720887464087,0.9537570826844297,55.32279052061808,11.43067619647958,52.77791032249983,954.9749643510459,23,66,0.5916169796385802,-0.21059296127452495
train_day_0140,train,0.9413264277404839,0.9638368266047742,0.9481438349598986,0.9440021648163888,49.21770775340254,15.405294302679527,49.00764902613769,878.0596386581686,23,76,0.5209391025562815,-0.26335875736733516
train_day_0141,train,0.8890526204648505,0.9607313567939794,0.928270310075828,0.9542667458615959,58.36416381967154,22.842851465367698,57.928906281468294,826.708765394451,27,72,0.5656778421792631,-0.2432622892796431
train_day_0142,train,0.9699785056180633,0.97824214118835,0.9359066978508103,0.883070983366894,59.289947505600274,18.02474959794978,54.93924257584655,894.6936092906636,33,78,0.678293028363555,-0.1766529578837308
train_day_0143,train,0.8413369148038474,0.9818074883049407,0.89589396160103,0.9021950174863453,49.36040557460973,14.499671980582297,49.510822305385915,771.2865405824667,24,84,0.5465624858264757,-0.17463226346956226
train_day_0144,train,0.940347353007791,0.969762151313977,0.909457729941596,0.9449348329335941,59.869242091611035,16.563199674094303,58.299689665886824,895.4955931435384,22,77,0.5081999469799291,-0.31229837075221933
train_day_0145,train,0.8858635260282701,0.9357194832550728,0.9524089005158812,0.8993780135516073,46.03161792960697,17.247068501127377,52.69792515580056,858.0268432150036,28,89,0.5395704680778343,-0.16256978559641305
train_day_0146,train,0.9459659091657888,0.9554229435477749,0.8404189152750472,0.8789110768071176,56.0482464535602,18.634184460896723,47.291623308485335,769.1777491915631,22,89,0.29565888486969233,-0.4153428097566605
train_day_0147,train,0.9411224092093251,0.9636829958958062,0.9515693556755935,0.9484357054865453,55.13460945285855,19.84034722247209,58.168214527358174,956.6492019452722,23,60,0.5059570332508501,-0.3715639390786101
train_day_0148,train,0.9152972563708618,0.9861052507364095,0.9538508966292479,0.9282223700424128,47.90297230421688,22.917706877555258,56.08854090423538,959.3684725286506,23,65,0.5386769565880059,-0.28995229912760706
train_day_0149,train,0.9091384600650573,0.9726431982744983,0.9510333662946707,0.936862971150601,53.73736519010392,26.03341937400032,50.86270909954749,827.0708857593467,22,77,0.4915043518104794,-0.29998116606566244
train_day_0150,train,0.8438920339413117,0.9814986383801898,0.9046979454090223,0.9073885227466785,47.614830211044115,23.64544168751266,51.679213512098194,852.7724208394128,21,81,0.5542544574111595,-0.025725619603991026
train_day_0151,train,0.9484659686717775,0.9704637387072071,0.903524169650138,0.8648084895368167,56.006083434903324,20.748148079563848,50.17766235175694,792.8728376833178,20,69,0.6961781434006997,-0.18689505952020927
train_day_0152,train,0.9572107193110093,0.9540794745052296,0.8988349633255255,0.9444018121872663,60.71672420232511,15.463724898045493,51.710654861541094,809.8902799293058,24,70,0.584437736507137,-0.24125802835134408
train_day_0153,train,0.8918611640549579,0.9787438557707869,0.9484563028642281,0.948344955107125,43.480048343044565,19.270794639723693,57.60447960770145,933.6411623901568,18,75,0.4764302100336273,-0.3153242104867835
train_day_0154,train,0.9264242351819478,0.9845176205258345,0.9227883746707889,0.9633341330239729,45.88071511666622,19.877099666592844,55.10331298898325,826.1582216835145,22,75,0.456713445999649,-0.18935947065228834
train_day_0155,train,0.9555631295717105,0.981096868112665,0.9476722806532072,0.9538472273402723,52.353726983485274,20.98085348154204,56.52465368656353,918.3006257960975,16,75,0.5683611862480134,-0.43150735639368215
train_day_0156,train,0.9294499821953939,0.9378181279445544,0.9440788175161183,0.9403900769016402,58.93665811550729,19.199933630141533,55.30760642135285,898.634905709347,22,78,0.32398850724371925,-0.47330236669736653
train_day_0157,train,0.9517862059733618,0.9170369400468605,0.954896853110326,0.9036488194628204,60.17265113929057,12.306478327922427,55.073385943170024,907.555187233009,22,67,0.519205247186562,-0.33697785469915026
train_day_0158,train,0.9450613849264827,0.9669145305917801,0.9665409695819751,0.878258178567342,53.8694252871722,20.15722718874125,52.00483854862449,823.5257215756029,20,83,0.5425918139444867,-0.043894325751502275
train_day_0159,train,0.9515115997452224,0.9779900010973303,0.891453945247961,0.9167127104240306,52.15705745300693,18.582039396299532,55.07313660203275,808.520125629408,22,82,0.665673096197025,-0.2699946610365233
train_day_0160,train,0.9137873401272432,0.9808632564820357,0.9350473653772148,0.8637863252086204,58.26800821694969,16.384188381918943,51.06228272321126,809.2051804592666,24,62,0.5346128475918939,-0.053402575561909076
train_day_0161,train,0.9398581615334244,0.9525206772816711,0.8980629376912554,0.9440472311418977,52.30224521840168,17.290028631616376,51.13881268803079,934.1859656221153,27,62,0.4136713914588098,-0.31542877684589876
train_day_0162,train,0.9358721453822534,0.9692317224763786,0.948478533386425,0.9416950317309397,52.79895320043187,24.108171083923924,54.69733021252531,943.524245448032,21,72,0.48027252624306543,-0.16910794140676144
train_day_0163,train,0.9533555294117763,0.9918138173485292,0.9410008782514689,0.9648570415777131,51.67183030549083,17.233866805191614,47.660902211648875,808.8079704186054,24,89,0.5403867168167691,-0.35486796624115896
train_day_0164,train,0.9563105298651562,0.9807402208641476,0.9178078662326921,0.8611811649091365,56.708085704839355,21.605652187435027,53.30037429243248,845.3682994070768,27,75,0.5140364382527718,-0.3118110321399832
train_day_0165,train,0.9434565546164313,0.9371550174839294,0.9362457911842837,0.9358891751492124,55.58682291331809,16.33499602520361,51.91085042497005,923.6813558356326,17,74,0.42911929446966546,-0.3129230843937725
train_day_0166,train,0.9528997407310384,0.9702199584083939,0.933495423340958,0.8887595360928721,54.59782731167062,21.91879896291789,54.61994940164916,879.9174030749385,30,85,0.617228428817337,-0.21526107416070644
train_day_0167,train,0.9402414303907287,0.9801038819610046,0.9101596345824182,0.9599502081371067,43.865247351743086,21.599759609276493,50.98036741191077,960.9804958028653,18,65,0.43215731438421284,-0.41366978423771655
train_day_0168,train,0.9293422424035483,0.962951331830904,0.935517655696599,0.9384103692131955,43.415682212684395,22.66586118461591,47.351457364186025,872.6436248356827,20,69,0.3314396515325535,-0.20921952412086567
train_day_0169,train,0.935904218256774,0.9491590457890403,0.9064799143585114,0.8896436519545753,52.18094243496595,24.202952971688863,52.93555593505624,879.7216140090019,18,60,0.493911906070986,-0.0237520481176129
train_day_0170,train,0.8765368084340381,0.9746229181076856,0.8916856355819103,0.9430408316466379,46.990099249648985,27.817796371540158,55.528590047438534,904.5640459173552,22,80,0.4984583599514289,-0.3281124517286184
train_day_0171,train,0.9516989113998732,0.9897305139213065,0.8830557741743053,0.9355996085869317,55.742537839423825,15.507068936567151,52.2237683322252,941.3610483967491,25,81,0.5027440539974293,-0.2566651351132592
train_day_0172,train,0.9006535832245425,0.9879818535044614,0.9501055583691171,0.9183755273718136,53.9553183583462,17.42143301453162,55.26644655359172,887.0359798158862,23,73,0.5749356819543378,-0.15150597180801434
train_day_0173,train,0.9248499157083816,0.9751412119373322,0.9304128045034036,0.9581299468281999,57.17504679323384,16.594278272155744,48.370392528903814,800.0791116408333,21,88,0.3897129292083434,-0.36555699865486796
train_day_0174,train,0.9435427395365314,0.9859522552919897,0.9452317666135158,0.8996606952314214,60.82989563529159,17.66564282647413,54.42054193355677,814.6800703246395,32,100,0.63009997529185,-0.1481767552921972
train_day_0175,train,0.9584126458680263,0.9805574591023742,0.9340973843216587,0.8888532100850527,59.41246389959296,16.813993003977558,54.541057637129775,835.4318727947644,20,66,0.5570726435951048,-0.3032201503390832
train_day_0176,train,0.9598385643530257,0.963340574646787,0.9227292958750206,0.9266038413305167,53.30225377872318,19.83785666423513,53.99155854883927,953.4183765668098,23,61,0.6701534037342348,-0.10112663314525888
train_day_0177,train,0.9036197747624227,0.974270977597206,0.9155939375442821,0.8959029446981762,53.29627397037808,17.189261900794218,57.18316199472421,981.7497356519075,23,82,0.5837237655965264,0.03365234727989646
train_day_0178,train,0.9156034778356048,0.9618115942186076,0.9202045519990434,0.9620236772100712,58.59984809689568,19.96731104937514,52.00811303756461,804.2902540103038,17,62,0.5822296963989781,-0.18599596681080696
train_day_0179,train,0.941709159649957,0.9810978003591411,0.9618635381931007,0.9405533806110656,53.14597788609026,18.262622655547176,56.27095248170389,864.2479720597024,19,82,0.5940607738435312,-0.19104092821506347
train_day_0180,train,0.8787938196204024,0.9551994788163676,0.9409490875536017,0.8815393155349853,47.828448793139195,15.165902209734574,58.15998663925692,917.9471927685996,23,72,0.5544249810055892,-0.3482357473897152
train_day_0181,train,0.8902974562699663,0.9536102294506386,0.889350548279131,0.95050952493086,46.531847068085504,23.92890128470602,55.041021107214476,969.8906848001426,22,72,0.6710673524342984,-0.11568077677973486
train_day_0182,train,0.9595964386351524,0.9776509572761706,0.9338867121623384,0.8913771031706313,53.755197592480336,23.23019421697016,55.956822743483656,893.6627146983292,19,66,0.4905655605603638,-0.27291297097901807
train_day_0183,train,0.9547455141194768,0.960665218248931,0.8964638828171679,0.8816666722839165,58.535519715791686,18.76040461506953,53.36844761420057,833.4185783080466,25,79,0.49351928105631504,-0.13218471382359387
train_day_0184,train,0.9227326058569328,0.9003277325001913,0.9454659256244785,0.8541587276161144,52.608496332248116,15.951513523934826,57.15182678124427,984.0931014061601,22,69,0.45413676848396195,-0.31793100381722456
train_day_0185,train,0.9551010974406456,0.9663429499134941,0.9383881589408949,0.9341991269345524,54.700464689436615,22.977913968233093,53.47968333188015,911.5569604791277,18,61,0.5636014756061076,-0.2135447612139116
train_day_0186,train,0.9138912122029605,0.9770935391168598,0.8895472664727834,0.8925516746872969,59.343012359965115,18.059761827472123,54.571156267996265,883.1035865045791,18,70,0.5354972524865557,-0.08213020146306906
train_day_0187,train,0.930046615372434,0.9526248838710062,0.9531570625195964,0.951097342511744,49.33204429583814,18.188975519717943,50.49995093804396,915.6852818895741,30,79,0.49039702270260116,-0.35018941882536364
train_day_0188,train,0.9249351773570275,0.9590394604558212,0.898376232578478,0.8451242797502314,54.674116944935044,16.381314220355765,54.77174216054461,793.2001372837173,33,86,0.5482062320994879,-0.268105520021663
train_day_0189,train,0.9363106289964465,0.9801731546566863,0.881050521655351,0.9358700822067764,52.09803005329875,17.254456302539676,50.609438374720845,826.0179879559528,23,82,0.38336757193730786,-0.46346966686967694
train_day_0190,train,0.9309820092055242,0.9151547505803521,0.8800449073070584,0.9389438927977705,50.1559584305312,17.831978504457325,49.987903642770995,904.7777383219496,26,70,0.5009434315055055,-0.33878567027500434
train_day_0191,train,0.9659262025010343,0.9725511611815956,0.9113782086219959,0.9058254346065885,57.84020980292879,17.301179323759506,59.34995806771125,842.3656554419537,22,80,0.6005645744819827,-0.03430817408932997
train_day_0192,train,0.9110021054571755,0.9677004535188428,0.9395626820929045,0.9474616439942162,49.977384306416944,13.864041826641946,56.422374413416605,904.2719634603236,21,68,0.47666041367472567,-0.10794537171007626
train_day_0193,train,0.9613495245871733,0.9763995961460848,0.9116386574852716,0.9383446014411345,51.60925149105501,13.514323100985095,56.57626033832642,896.6562965088392,18,68,0.5285064691364324,-0.24122199270352254
train_day_0194,train,0.9632331031123708,0.9662619291893901,0.9500815593966249,0.9480922737011308,55.73194726721027,15.222508603377596,49.903076852240055,936.6726003669919,19,61,0.4939748611150965,-0.35115633508396465
train_day_0195,train,0.9115409876294442,0.9187259965214843,0.9581614184422957,0.9229204487593795,51.9601726145448,16.217801357077114,51.06385919672069,880.8411225329577,17,72,0.677593711359995,0.1038428238795546
train_day_0196,train,0.9465190385897836,0.9811382432564374,0.91406806945676,0.9091325489708232,55.1210717369481,15.531988079220133,57.121038749996195,981.0305490233897,24,78,0.32725854136235555,-0.37618445640248827
train_day_0197,train,0.9393985170892756,0.9447985959955969,0.9242296759642329,0.8721224333885539,44.38685231989182,19.663745938132195,50.57426779147957,814.2110926957886,33,79,0.3980140903834456,-0.07573593335088846
train_day_0198,train,0.9057119227445567,0.9795965189086786,0.8718309736169164,0.8955635422627396,51.351683393903215,25.702887918883665,49.89517590925061,878.5676117170971,20,67,0.575640652655751,-0.3466860863940021
train_day_0199,train,0.9065095939587776,0.9827475703493106,0.8635549528541588,0.9565170266562896,56.93991181222742,13.27175445641751,49.994408843348175,873.9814323662144,21,70,0.6516512528891764,-0.22207530128434305
train_day_0200,train,0.9620900076297753,0.9840048327946668,0.8904527489461642,0.9420012519124638,58.73213639092762,19.016283082276612,55.594603293173456,831.5877764248871,32,95,0.5495563478126301,-0.3163848246273901
train_day_0201,train,0.8988548495516011,0.974237806273487,0.9430088611554035,0.9509492895434956,47.270286400510315,19.600519500661907,58.86306228739401,927.9665356955342,18,74,0.5128232922485904,-0.0530483193621197
train_day_0202,train,0.967816258883283,0.9816481836806825,0.9146648984189688,0.8976607446447863,58.74983673692039,13.423118051596587,50.46001366238803,908.9150679077992,17,73,0.478988346074193,-0.18454823964708772
train_day_0203,train,0.9598235067635279,0.9940806726857505,0.9385703062754593,0.9665383280437674,59.475026840399444,15.919886690339425,52.11048858973036,832.943133928878,23,62,0.22597419837910288,-0.6372887591523126
train_day_0204,train,0.9314269244682847,0.9745581281620082,0.9389644437485255,0.8984617982501353,52.86112670486249,22.46532278411625,52.696648658018,908.285113463273,19,76,0.677265392219667,0.02028490993412202
train_day_0205,train,0.96863587137248,0.9750543500935775,0.9567598310235764,0.914144501830682,52.94331580806562,25.676985370012858,50.999038003278564,938.0369003219826,25,67,0.7026119648422812,0.1152454750696627
train_day_0206,train,0.9329461322751047,0.9748937712314484,0.9067154119678564,0.9441527730206596,52.18110226544929,15.708532789851752,52.74235863432258,929.6015308597706,25,90,0.6375833391894633,-0.05179728221213299
train_day_0207,train,0.9366104803441955,0.9595639219863769,0.8746954515916248,0.8621047346954074,61.84763110568472,17.808967607415862,53.995565664496816,916.9273424878969,24,76,0.4072100945301578,-0.35292964149644984
train_day_0208,train,0.8991782710685712,0.9653173815324072,0.9407241615865866,0.9164185047732736,47.03302391816305,19.34798142776854,57.09689005947384,931.8523532074372,17,79,0.606139359628135,-0.056270135889138144
train_day_0209,train,0.9456571515293337,0.9335694228551773,0.9199892779865739,0.9256855960831787,52.66094071246979,15.803093168230177,54.29404017669344,903.8507095164091,16,66,0.46072495535346103,-0.23228748017791667
train_day_0210,train,0.9056787814008707,0.9675615345118239,0.9308493291393748,0.9199678465415423,53.57806294114732,19.31273156093624,58.31050066245206,849.7081113561047,23,65,0.41172201538347497,-0.20025265876766965
train_day_0211,train,0.9304375810289336,0.9143653010874717,0.8738922134950886,0.9547294050327337,46.30720963893043,21.45249881666844,52.396030632126475,891.281984806416,22,67,0.5375709428838769,-0.22076428121662914
train_day_0212,train,0.9625392657414527,0.9566924935087501,0.931703336341772,0.9388701953867716,57.400439284487504,19.065984868011473,53.032056201604604,808.7018253286155,19,69,0.5437362454497672,-0.14175008611596654
train_day_0213,train,0.9296610643108085,0.9841285500109099,0.9120908702909026,0.9283913873266765,46.398278565365395,17.03659175725123,54.7990640775503,949.1370764169855,17,69,0.4388338240337411,-0.1739189058416629
train_day_0214,train,0.9292078604168813,0.9829619729662437,0.9263413879612209,0.9262756289293266,50.18907779658059,17.938321524095212,52.414885756699015,817.6791350594791,22,79,0.5978217135347069,-0.2569788089967238
train_day_0215,train,0.9525501620649398,0.9834364827074183,0.8915143215599822,0.8815043455521072,58.054906031668,14.954987332194378,56.53979402597338,965.6277093880595,17,67,0.5927383500703225,-0.25848676645775903
train_day_0216,train,0.9518355529198084,0.9747061935585447,0.8703729058068365,0.9546922859019045,46.32578839235737,19.0412117254225,47.49070441800717,756.3388758831534,25,82,0.39220809151497793,-0.25349016985183964
train_day_0217,train,0.9197910158556306,0.972699893415957,0.9675967501336475,0.9275659328735941,55.47989105018266,19.7483479025737,56.70678939394668,902.7256502199158,19,83,0.667660132353827,-0.04014456765433573
train_day_0218,train,0.9131744564133836,0.9774959981845798,0.8990353909916969,0.9278936997777069,54.305438779675946,15.849974731881574,55.98347724062423,977.2183218018403,28,93,0.48174536392034767,-0.2909425779927587
train_day_0219,train,0.854088394114111,0.9816478479682328,0.9196135932995589,0.9190019943200595,47.44157517678628,21.043910740700962,52.708734277762545,775.520271828084,22,76,0.621255179877656,-0.028522766340425727
train_day_0220,train,0.9504117659989603,0.946033792933423,0.8992210125420892,0.9198553347089707,50.33252805869457,19.480369892125506,51.49607224488847,871.9757839582508,19,74,0.5881671412801618,-0.215425928949042
train_day_0221,train,0.9400916188777861,0.9687708361669738,0.9463698983451488,0.947662188045187,46.44899688228667,16.273591553658083,51.63951025205774,811.0888241741732,24,76,0.4891612402475835,-0.2599556128851664
train_day_0222,train,0.9326926484298986,0.966183767710401,0.8758026510888263,0.946532081184514,52.380908923743185,19.064199522914603,49.693413740675794,860.6489758570833,22,81,0.47292095944360113,-0.2886916306007348
train_day_0223,train,0.9278259258369586,0.9531128443683072,0.9505058029747042,0.9575659706900621,43.27532834158172,23.416867657454635,53.412130907613566,940.3035065652421,19,65,0.5640455358235575,-0.14963797537208323
train_day_0224,train,0.9278456540006498,0.9684702092510317,0.9492881956322182,0.9290940420642891,59.998341640440934,12.947635791158172,49.34180740211381,956.8802821214477,22,74,0.5451470683214167,-0.06893029204936828
train_day_0225,train,0.9424637135165087,0.8740423833448114,0.8893987380230457,0.9280077154373424,56.61440166777837,16.547434520303764,55.99386972481937,956.6506422255067,24,88,0.6428176964126316,-0.17262514299323334
train_day_0226,train,0.9219119567425902,0.9722851920045172,0.9387900735485365,0.9257446618708335,51.0068345327885,21.77094242549408,57.71853972591058,882.2758301925918,20,77,0.4486136512836024,-0.22542290462300638
train_day_0227,train,0.9541717453948549,0.9637663782769341,0.9092974755323882,0.9077236128623528,48.128195229141454,19.038631142827082,52.41436324238964,869.635046552305,19,89,0.4931090568902387,-0.10778969491077992
train_day_0228,train,0.9698494477346505,0.9750944620871331,0.8645108440205989,0.9448528764038296,53.73423282368586,21.120575388630247,49.69342651784768,863.5377113508738,19,63,0.4427506211271273,-0.2683879400642759
train_day_0229,train,0.9545860871728834,0.9620408389579727,0.924572409630099,0.9638908590971343,57.92044678038735,14.274379581311143,54.027588499426486,829.6274958932976,26,74,0.43166620677722956,-0.3364139458034265
train_day_0230,train,0.9629329909725135,0.9203786811620658,0.9439477736755127,0.9416183567388585,55.00367121973829,15.049892936610036,58.96104365325277,846.004096083343,16,64,0.412509186691697,-0.25426895713973174
train_day_0231,train,0.9269873571161266,0.9864295645336596,0.9246626117686243,0.8988205526665679,48.595543906590194,12.98885652058747,50.586282092224195,944.0306642698624,19,70,0.4995848825810011,-0.12544964481587098
train_day_0232,train,0.904013915892385,0.8717693392930181,0.9217044928290405,0.9559061328471282,47.32195653869345,18.698804883009437,52.6042863403781,874.7678388999602,16,63,0.7229449057415245,-0.01783639039107577
train_day_0233,train,0.9718834546442823,0.9660856679848991,0.8779127519384696,0.9542849296697207,50.555523965335816,18.018950039480476,55.15451411968436,976.3500768998732,20,58,0.4636126946334007,-0.32540455281372055
train_day_0234,train,0.9340112410547312,0.9815687250560146,0.9044562789843755,0.8708658969406552,59.43107799708671,15.21931187969786,49.08982284593882,889.2865390006999,16,69,0.5033586809452919,-0.14287519866950804
train_day_0235,train,0.959449464951288,0.9768554547872781,0.8535132714204394,0.8603552275327552,53.42564429415552,18.364676075245203,49.68714389807227,855.5150700615621,25,70,0.4787392091412724,-0.2777647124774739
train_day_0236,train,0.909436042963949,0.977653813157882,0.922104841242953,0.9546491494734481,51.97413098487069,20.53317388931156,55.996469159246885,926.241417680903,20,75,0.6382923982632226,-0.149947261057302
train_day_0237,train,0.9284603933035794,0.9884007479291645,0.9338448977620323,0.868211801238795,54.664704264918896,22.852072176007407,50.31783768385674,760.6049032960503,24,86,0.4855413018951655,-0.26800564114528
train_day_0238,train,0.9623732799700522,0.9512357754471584,0.9274502571369414,0.9570995634787791,52.54200673913096,18.018518965577854,51.97765050575186,834.1590632227189,20,84,0.566420005036271,-0.25853973964465254
train_day_0239,train,0.8375775307454761,0.9496286079881849,0.952385588786298,0.9033908292165935,48.83739279706137,17.020863773896767,48.170002365746534,853.2379367716076,21,70,0.5470810065685643,-0.06836799013861015
train_day_0240,train,0.9298000477455854,0.9268573565959797,0.9242485050268607,0.8586520337386124,49.36150218566801,16.390055257036337,51.025412193039664,862.7423859154957,24,86,0.6527612472929898,-0.021965610927255616
train_day_0241,train,0.9753666578243805,0.9939462832993905,0.9375030057214467,0.8708436598773802,55.99115728802565,18.31549683120372,57.15266936578555,823.0860894197746,20,64,0.3783597747951583,-0.17757549733112388
train_day_0242,train,0.9160967021998234,0.9752827204627129,0.9602338510066143,0.9150760482053336,49.19102181856517,20.036607248331038,51.722778433911834,903.8177420493151,21,71,0.4967322348787504,-0.34881924228006017
train_day_0243,train,0.9390415728180587,0.968815532671119,0.9298845974155725,0.9404496025417273,56.00055767164624,20.166314530887387,54.37712491420823,938.6145150141997,19,78,0.1964159037009643,-0.3817746017712069
train_day_0244,train,0.9656199794288911,0.9682089090233204,0.8940725368719626,0.8687661358850288,55.26791439941312,15.755173888659499,48.09780344957188,906.7651175998853,24,83,0.5812300233557891,-0.09762297004023344
train_day_0245,train,0.9637164213084066,0.9881314855861287,0.9345925319898053,0.952966665232298,59.965135301588326,15.767603482174836,55.131169006742596,946.3463398383977,23,78,0.5845071877335075,-0.2602799327633982
train_day_0246,train,0.9359474644651176,0.9850788312545552,0.9330707492158613,0.9461617460860338,52.38129198490816,20.919873876850136,53.67528621037547,797.0719703167659,21,80,0.5404086060610539,-0.3476192641256296
train_day_0247,train,0.9085740415972203,0.9769044153437721,0.928271473386036,0.9416256144293463,49.96720929959785,20.02561766883485,47.35830266765117,759.9745161933773,27,77,0.6245371137651736,-0.2172594419472058
train_day_0248,train,0.9365228310234435,0.9816604874555598,0.9437621262028506,0.9362538909670025,49.648730961608415,20.933668803000973,49.885605281573085,908.5487374224335,22,65,0.6978055691500535,-0.035271810789026754
train_day_0249,train,0.9161892563580969,0.9643525783190532,0.9604491892019957,0.9450324871593795,57.12225668065046,22.969896833162704,51.23805444081777,900.9708208154449,25,89,0.5328047732572038,-0.18671617074366478
train_day_0250,train,0.9570311542874296,0.9748537205026345,0.9267941294939573,0.822861255321014,46.89792668432771,21.117568310099315,52.738109327728445,785.9281155746285,20,84,0.6093821383544353,-0.04220313607156855
train_day_0251,train,0.9208641948338062,0.9931792613878114,0.8803456335440306,0.8611443861332433,59.06731316735965,18.857472916087076,47.209366736564995,789.2754568946328,23,82,0.6234953506631183,-0.24857105166353355
train_day_0252,train,0.9313901524705549,0.9711526752752865,0.9445124805323006,0.960745814479347,52.18383088697482,22.388942533090585,49.726011644837826,942.9885981399253,19,67,0.5858113130106896,-0.2814272605356468
train_day_0253,train,0.9602192060661859,0.9827458998885809,0.9107159682439592,0.9224370660112028,53.58090513598862,21.231082323479143,53.02683463722286,936.1654081342648,22,76,0.5706963570410222,-0.1680586541872006
train_day_0254,train,0.9486981927437559,0.9888634120241783,0.9531513091723861,0.8853808252291929,53.76525265498264,20.571071013560914,57.01855714706985,892.4075329803089,25,89,0.5086108806417378,-0.07408744879944484
train_day_0255,train,0.9157885966454844,0.9822843993068545,0.9371219770627128,0.9126821434466015,53.35428407797408,15.444912369027705,51.76422393068833,844.2919652395855,20,65,0.635886324041657,-0.20207850925040446
train_day_0256,train,0.8942549667495296,0.9682902896710555,0.9433444495143837,0.9129534632877511,49.30032165516915,15.502632753524319,52.40717528778194,939.0471878705038,21,57,0.43893472370340814,-0.1867370770618438
train_day_0257,train,0.9212922760753901,0.9495561959093333,0.9193654871933774,0.8550489167488257,46.332615110066094,21.34182823521324,52.880325265550375,917.7040951850582,20,75,0.6891938870338754,0.1177195175648306
train_day_0258,train,0.8765495420498579,0.979419502725939,0.9555522245783973,0.8694828578974827,53.942765521944374,21.735218086936595,58.10279817807436,958.8807361656678,19,56,0.6374261429809306,-0.008031250168470902
train_day_0259,train,0.9178036222619216,0.962317125312729,0.9390973253912209,0.9490138962461011,50.872335693678,23.768498396788306,55.639385992488855,927.077180083065,14,64,0.5652396987798071,-0.170457451010261
train_day_0260,train,0.9278014779205861,0.973405708863185,0.963965832896039,0.9451736499277167,56.919637128939485,16.118744883426373,49.161758386977986,892.6306947153938,25,76,0.4054477782874704,-0.2596212573618242
train_day_0261,train,0.9521860846754675,0.9491497901077528,0.9255095469012976,0.8617907705623321,52.377663717066866,15.259932617125264,54.757832736067094,879.9992065027259,26,65,0.641395163078987,-0.024862097379174195
train_day_0262,train,0.8758307397297231,0.9787811207265122,0.94663169492494,0.9112929734567167,54.031419514708894,20.303526728946622,50.69380321053753,827.1043539115727,17,56,0.39234257501710257,-0.2985539206126663
train_day_0263,train,0.9533331988093033,0.9848519689651215,0.9539491768412037,0.9136853149659797,53.833695856801874,21.656839266605513,55.6560641333809,854.013496424736,21,73,0.5352248268607225,-0.08497287688801669
train_day_0264,train,0.9690294164702917,0.9834841692031863,0.9178659271311252,0.8391523835826213,49.2582458565008,16.917028229132445,51.12237436052899,949.3260600594576,22,70,0.7419559358257813,-0.018359591907594855
train_day_0265,train,0.9640264356196633,0.9645076278907291,0.9154519574120138,0.8512675953787036,56.458131303905624,23.158401390726414,53.331172788848,894.5600945820025,21,87,0.5600923784399683,0.0465558883925886
train_day_0266,train,0.9471808748420224,0.9653694165108465,0.9320389371494451,0.9363845916139407,49.23969498991454,18.173765947765318,49.43029649877409,916.9295240356005,24,109,0.2991682873525766,-0.2739495385475838
train_day_0267,train,0.9415153653081431,0.9854769952776764,0.9351427855504221,0.9246510693469665,50.44874077641896,20.398737371111153,50.135561921702994,831.0525386811804,21,82,0.5746057345092754,-0.21602362171131048
train_day_0268,train,0.9290559108318902,0.9818608064486013,0.9530176967666988,0.929187797066784,56.215798643395296,19.586711723648566,57.17561471816979,852.2219315338629,17,72,0.47008531842891016,-0.1823202415704304
train_day_0269,train,0.921086002754212,0.9866526730820717,0.9594451780406309,0.9672296582511768,55.10033898900102,25.285131629917732,53.148722453005234,866.5515072590929,19,63,0.6868721624273857,-0.17188953288531772
train_day_0270,train,0.9694206112181569,0.929391163057588,0.927904851782112,0.8821473669397898,55.48366318182383,17.49154676288907,53.36461694982679,921.0980936346699,24,66,0.5477169374263445,-0.31284837921269765
train_day_0271,train,0.9476185833983842,0.9649748232424151,0.8953046814825757,0.9139598095173985,55.065343173895194,16.595032822265296,49.39311895323027,886.2766830677234,24,83,0.43667381982840664,-0.2789511856752425
train_day_0272,train,0.9388815509684655,0.9349263407150622,0.9274320894933149,0.9164808024022651,49.74257450989261,17.280656088986195,56.2712758416684,878.0903219739565,17,73,0.5832176387677651,-0.19805632261394795
train_day_0273,train,0.9507668751832142,0.9740653604526147,0.9345350534357856,0.917370747431112,57.35285662569013,16.892224775674787,51.33686980741374,899.2331347262558,22,90,0.563972537149607,-0.15421947663088448
train_day_0274,train,0.9607798569718077,0.9776290254662608,0.9635714805834729,0.9270141456894215,57.535168815731176,16.056641714001596,57.07662608515137,894.2087788007202,23,64,0.5114665527616439,-0.21553162723181174
train_day_0275,train,0.8526846520468511,0.9815304202709796,0.9631695446115205,0.8884382588520043,43.27173961477646,22.144399496767907,56.41548662192209,902.2146368169864,23,74,0.5640272411884446,-0.0987225212512996
train_day_0276,train,0.9086439283604892,0.9206580126848851,0.9135508503189561,0.9024326750474918,54.40992417498918,18.52721996477646,49.524529126325284,941.0817949758117,20,69,0.4546951810079953,-0.29880989472056485
train_day_0277,train,0.9572534273295741,0.9830288960069539,0.8486671700448127,0.9229320156985458,58.17237481268944,19.87341930076782,49.873853960262245,848.1517092354869,20,84,0.606227521505576,-0.16453614370337563
