Scenario_ID,Split,Vehicle_File,Signal_File,Context_File,Scenario_Seed,Signal_Seed,Generation_Attempt,Anchor_Date,Day_Type,Season,Source_Dates,Sessions
train_day_0102,train,data/train/vehicles/train_day_0102.csv,data/train/signals/train_day_0102.json,data/train/contexts/train_day_0102.csv,310102,13310102,0,2018-11-02,weekday,autumn,2018-11-02|2018-10-30|2018-11-05|2018-10-29|2018-11-06|2018-10-26|2018-10-25,344
train_day_0103,train,data/train/vehicles/train_day_0103.csv,data/train/signals/train_day_0103.json,data/train/contexts/train_day_0103.csv,310103,13310103,0,2018-12-28,weekday,winter,2018-12-28|2018-12-25|2018-12-24|2019-01-01|2019-01-02|2019-01-03|2018-12-21,344
train_day_0104,train,data/train/vehicles/train_day_0104.csv,data/train/signals/train_day_0104.json,data/train/contexts/train_day_0104.csv,310104,13310104,0,2019-01-05,weekend,winter,2019-01-05|2018-12-30|2018-12-29|2019-01-12|2019-01-13|2018-12-22|2019-01-20,344
train_day_0105,train,data/train/vehicles/train_day_0105.csv,data/train/signals/train_day_0105.json,data/train/contexts/train_day_0105.csv,310105,13310105,0,2019-02-06,weekday,winter,2019-02-06|2019-02-07|2019-02-04|2019-02-11|2019-02-12|2019-02-13|2019-01-29,344
train_day_0106,train,data/train/vehicles/train_day_0106.csv,data/train/signals/train_day_0106.json,data/train/contexts/train_day_0106.csv,310106,13310106,0,2019-08-02,weekday,summer,2019-08-02|2019-08-01|2019-07-31|2019-07-30|2019-08-05|2019-07-29|2019-08-06,344
train_day_0107,train,data/train/vehicles/train_day_0107.csv,data/train/signals/train_day_0107.json,data/train/contexts/train_day_0107.csv,310107,13310107,0,2019-04-20,weekend,spring,2019-04-20|2019-04-21|2019-04-27|2019-04-28|2019-04-07|2019-04-06|2019-05-04,344
train_day_0108,train,data/train/vehicles/train_day_0108.csv,data/train/signals/train_day_0108.json,data/train/contexts/train_day_0108.csv,310108,13310108,0,2018-10-12,weekday,autumn,2018-10-12|2018-10-10|2018-10-08|2018-10-16|2018-10-17|2018-10-05|2018-10-19,344
train_day_0109,train,data/train/vehicles/train_day_0109.csv,data/train/signals/train_day_0109.json,data/train/contexts/train_day_0109.csv,310109,13310109,0,2019-05-08,weekday,spring,2019-05-08|2019-05-07|2019-05-09|2019-05-06|2019-05-03|2019-05-13|2019-05-01,344
train_day_0110,train,data/train/vehicles/train_day_0110.csv,data/train/signals/train_day_0110.json,data/train/contexts/train_day_0110.csv,310110,13310110,0,2018-10-04,weekday,autumn,2018-10-04|2018-10-03|2018-10-05|2018-10-02|2018-10-01|2018-10-08|2018-09-28,344
train_day_0111,train,data/train/vehicles/train_day_0111.csv,data/train/signals/train_day_0111.json,data/train/contexts/train_day_0111.csv,310111,13310111,0,2018-09-10,weekday,autumn,2018-09-10|2018-09-11|2018-09-12|2018-09-07|2018-09-13|2018-09-03|2018-09-18,344
train_day_0112,train,data/train/vehicles/train_day_0112.csv,data/train/signals/train_day_0112.json,data/train/contexts/train_day_0112.csv,310112,13310112,0,2018-10-02,weekday,autumn,2018-10-02|2018-10-01|2018-10-03|2018-10-04|2018-10-05|2018-09-28|2018-09-27,344
train_day_0113,train,data/train/vehicles/train_day_0113.csv,data/train/signals/train_day_0113.json,data/train/contexts/train_day_0113.csv,310113,13310113,0,2019-01-03,weekday,winter,2019-01-03|2019-01-02|2019-01-01|2019-01-07|2019-01-08|2018-12-28|2019-01-10,344
train_day_0114,train,data/train/vehicles/train_day_0114.csv,data/train/signals/train_day_0114.json,data/train/contexts/train_day_0114.csv,310114,13310114,0,2019-06-29,weekend,summer,2019-06-29|2019-06-30|2019-06-22|2019-07-07|2019-06-15|2019-07-14|2019-06-09,344
train_day_0115,train,data/train/vehicles/train_day_0115.csv,data/train/signals/train_day_0115.json,data/train/contexts/train_day_0115.csv,310115,13310115,0,2018-11-23,weekday,autumn,2018-11-23|2018-11-22|2018-11-20|2018-11-26|2018-11-19|2018-11-27|2018-11-28,344
train_day_0116,train,data/train/vehicles/train_day_0116.csv,data/train/signals/train_day_0116.json,data/train/contexts/train_day_0116.csv,310116,13310116,0,2019-07-19,weekday,summer,2019-07-19|2019-07-17|2019-07-16|2019-07-22|2019-07-15|2019-07-26|2019-07-11,344
train_day_0117,train,data/train/vehicles/train_day_0117.csv,data/train/signals/train_day_0117.json,data/train/contexts/train_day_0117.csv,310117,13310117,0,2019-06-10,weekday,summer,2019-06-10|2019-06-11|2019-06-12|2019-06-07|2019-06-13|2019-06-06|2019-06-05,344
train_day_0118,train,data/train/vehicles/train_day_0118.csv,data/train/signals/train_day_0118.json,data/train/contexts/train_day_0118.csv,310118,13310118,0,2019-03-18,weekday,spring,2019-03-18|2019-03-19|2019-03-20|2019-03-15|2019-03-14|2019-03-22|2019-03-12,344
train_day_0119,train,data/train/vehicles/train_day_0119.csv,data/train/signals/train_day_0119.json,data/train/contexts/train_day_0119.csv,310119,13310119,0,2019-03-27,weekday,spring,2019-03-27|2019-03-28|2019-03-25|2019-03-22|2019-04-01|2019-04-02|2019-03-20,344
train_day_0120,train,data/train/vehicles/train_day_0120.csv,data/train/signals/train_day_0120.json,data/train/contexts/train_day_0120.csv,310120,13310120,0,2019-08-06,weekday,summer,2019-08-06|2019-08-05|2019-08-07|2019-08-09|2019-08-02|2019-08-01|2019-07-31,344
train_day_0121,train,data/train/vehicles/train_day_0121.csv,data/train/signals/train_day_0121.json,data/train/contexts/train_day_0121.csv,310121,13310121,0,2019-04-02,weekday,spring,2019-04-02|2019-04-01|2019-04-04|2019-04-05|2019-03-28|2019-03-27|2019-04-08,344
train_day_0122,train,data/train/vehicles/train_day_0122.csv,data/train/signals/train_day_0122.json,data/train/contexts/train_day_0122.csv,310122,13310122,0,2019-07-02,weekday,summer,2019-07-02|2019-07-03|2019-07-04|2019-07-05|2019-06-28|2019-06-27|2019-07-08,344
train_day_0123,train,data/train/vehicles/train_day_0123.csv,data/train/signals/train_day_0123.json,data/train/contexts/train_day_0123.csv,310123,13310123,0,2019-03-15,weekday,spring,2019-03-15|2019-03-14|2019-03-12|2019-03-18|2019-03-11|2019-03-19|2019-03-20,344
train_day_0124,train,data/train/vehicles/train_day_0124.csv,data/train/signals/train_day_0124.json,data/train/contexts/train_day_0124.csv,310124,13310124,0,2019-05-17,weekday,spring,2019-05-17|2019-05-16|2019-05-13|2019-05-21|2019-05-22|2019-05-09|2019-05-08,344
train_day_0125,train,data/train/vehicles/train_day_0125.csv,data/train/signals/train_day_0125.json,data/train/contexts/train_day_0125.csv,310125,13310125,0,2019-01-01,weekday,winter,2019-01-01|2019-01-02|2019-01-03|2018-12-28|2019-01-07|2018-12-25|2019-01-08,344
train_day_0126,train,data/train/vehicles/train_day_0126.csv,data/train/signals/train_day_0126.json,data/train/contexts/train_day_0126.csv,310126,13310126,0,2019-06-22,weekend,summer,2019-06-22|2019-06-15|2019-06-29|2019-06-30|2019-06-09|2019-07-07|2019-06-02,344
train_day_0127,train,data/train/vehicles/train_day_0127.csv,data/train/signals/train_day_0127.json,data/train/contexts/train_day_0127.csv,310127,13310127,0,2019-06-30,weekend,summer,2019-06-30|2019-06-29|2019-07-07|2019-06-22|2019-07-14|2019-06-15|2019-07-20,344
train_day_0128,train,data/train/vehicles/train_day_0128.csv,data/train/signals/train_day_0128.json,data/train/contexts/train_day_0128.csv,310128,13310128,0,2018-09-22,weekend,autumn,2018-09-22|2018-09-23|2018-09-16|2018-09-29|2018-09-09|2018-10-06|2018-10-07,344
train_day_0129,train,data/train/vehicles/train_day_0129.csv,data/train/signals/train_day_0129.json,data/train/contexts/train_day_0129.csv,310129,13310129,0,2019-07-04,weekday,summer,2019-07-04|2019-07-03|2019-07-05|2019-07-02|2019-07-08|2019-06-28|2019-07-10,344
train_day_0130,train,data/train/vehicles/train_day_0130.csv,data/train/signals/train_day_0130.json,data/train/contexts/train_day_0130.csv,310130,13310130,0,2019-03-10,weekend,spring,2019-03-10|2019-03-09|2019-03-03|2019-03-17|2019-03-02|2019-03-24|2019-03-31,344
train_day_0131,train,data/train/vehicles/train_day_0131.csv,data/train/signals/train_day_0131.json,data/train/contexts/train_day_0131.csv,310131,13310131,0,2018-10-01,weekday,autumn,2018-10-01|2018-10-02|2018-10-03|2018-09-28|2018-10-04|2018-09-27|2018-10-05,344
train_day_0132,train,data/train/vehicles/train_day_0132.csv,data/train/signals/train_day_0132.json,data/train/contexts/train_day_0132.csv,310132,13310132,0,2019-08-12,weekday,summer,2019-08-12|2019-08-13|2019-08-14|2019-08-09|2019-08-15|2019-08-16|2019-08-07,344
train_day_0133,train,data/train/vehicles/train_day_0133.csv,data/train/signals/train_day_0133.json,data/train/contexts/train_day_0133.csv,310133,13310133,0,2019-02-13,weekday,winter,2019-02-13|2019-02-12|2019-02-11|2019-02-15|2019-02-18|2019-02-07|2019-02-19,344
train_day_0134,train,data/train/vehicles/train_day_0134.csv,data/train/signals/train_day_0134.json,data/train/contexts/train_day_0134.csv,310134,13310134,0,2019-05-16,weekday,spring,2019-05-16|2019-05-17|2019-05-13|2019-05-21|2019-05-22|2019-05-09|2019-05-08,344
train_day_0135,train,data/train/vehicles/train_day_0135.csv,data/train/signals/train_day_0135.json,data/train/contexts/train_day_0135.csv,310135,13310135,0,2019-06-12,weekday,summer,2019-06-12|2019-06-11|2019-06-13|2019-06-10|2019-06-07|2019-06-06|2019-06-05,344
train_day_0136,train,data/train/vehicles/train_day_0136.csv,data/train/signals/train_day_0136.json,data/train/contexts/train_day_0136.csv,310136,13310136,0,2019-01-28,weekday,winter,2019-01-28|2019-01-29|2019-01-25|2019-01-24|2019-01-21|2019-02-04|2019-02-06,344
train_day_0137,train,data/train/vehicles/train_day_0137.csv,data/train/signals/train_day_0137.json,data/train/contexts/train_day_0137.csv,310137,13310137,0,2018-10-05,weekday,autumn,2018-10-05|2018-10-04|2018-10-03|2018-10-02|2018-10-08|2018-10-01|2018-10-10,344
train_day_0138,train,data/train/vehicles/train_day_0138.csv,data/train/signals/train_day_0138.json,data/train/contexts/train_day_0138.csv,310138,13310138,0,2018-09-02,weekend,autumn,2018-09-02|2018-09-01|2018-09-09|2018-09-16|2018-09-22|2018-09-23|2018-09-29,344
train_day_0139,train,data/train/vehicles/train_day_0139.csv,data/train/signals/train_day_0139.json,data/train/contexts/train_day_0139.csv,310139,13310139,0,2019-02-18,weekday,winter,2019-02-18|2019-02-19|2019-02-15|2019-02-21|2019-02-22|2019-02-13|2019-02-12,344
train_day_0140,train,data/train/vehicles/train_day_0140.csv,data/train/signals/train_day_0140.json,data/train/contexts/train_day_0140.csv,310140,13310140,0,2018-11-18,weekend,autumn,2018-11-18|2018-11-17|2018-11-24|2018-11-11|2018-11-10|2018-11-04|2018-10-28,344
train_day_0141,train,data/train/vehicles/train_day_0141.csv,data/train/signals/train_day_0141.json,data/train/contexts/train_day_0141.csv,310141,13310141,0,2019-04-04,weekday,spring,2019-04-04|2019-04-05|2019-04-02|2019-04-01|2019-04-08|2019-03-28|2019-04-11,344
train_day_0142,train,data/train/vehicles/train_day_0142.csv,data/train/signals/train_day_0142.json,data/train/contexts/train_day_0142.csv,310142,13310142,0,2019-01-02,weekday,winter,2019-01-02|2019-01-01|2019-01-03|2018-12-28|2019-01-07|2019-01-08|2018-12-25,344
train_day_0143,train,data/train/vehicles/train_day_0143.csv,data/train/signals/train_day_0143.json,data/train/contexts/train_day_0143.csv,310143,13310143,0,2019-02-24,weekend,winter,2019-02-24|2019-02-23|2019-02-17|2019-02-10|2019-02-09|2019-02-02|2019-01-27,344
train_day_0144,train,data/train/vehicles/train_day_0144.csv,data/train/signals/train_day_0144.json,data/train/contexts/train_day_0144.csv,310144,13310144,0,2018-12-04,weekday,winter,2018-12-04|2018-12-05|2018-12-06|2018-12-07|2018-12-10|2018-12-12|2018-12-13,344
train_day_0145,train,data/train/vehicles/train_day_0145.csv,data/train/signals/train_day_0145.json,data/train/contexts/train_day_0145.csv,310145,13310145,0,2019-04-27,weekend,spring,2019-04-27|2019-04-28|2019-04-21|2019-04-20|2019-05-04|2019-05-05|2019-05-11,344
train_day_0146,train,data/train/vehicles/train_day_0146.csv,data/train/signals/train_day_0146.json,data/train/contexts/train_day_0146.csv,310146,13310146,0,2019-01-12,weekend,winter,2019-01-12|2019-01-13|2019-01-05|2019-01-20|2018-12-30|2018-12-29|2019-01-26,344
train_day_0147,train,data/train/vehicles/train_day_0147.csv,data/train/signals/train_day_0147.json,data/train/contexts/train_day_0147.csv,310147,13310147,0,2018-11-26,weekday,autumn,2018-11-26|2018-11-27|2018-11-28|2018-11-23|2018-11-29|2018-11-22|2018-11-30,344
train_day_0148,train,data/train/vehicles/train_day_0148.csv,data/train/signals/train_day_0148.json,data/train/contexts/train_day_0148.csv,310148,14310151,1,2019-06-24,weekday,summer,2019-06-24|2019-06-25|2019-06-21|2019-06-27|2019-06-20|2019-06-28|2019-07-02,344
train_day_0149,train,data/train/vehicles/train_day_0149.csv,data/train/signals/train_day_0149.json,data/train/contexts/train_day_0149.csv,310149,13310149,0,2019-08-24,weekend,summer,2019-08-24|2019-08-25|2019-08-18|2019-08-17|2019-08-31|2019-08-03|2019-07-28,344
train_day_0150,train,data/train/vehicles/train_day_0150.csv,data/train/signals/train_day_0150.json,data/train/contexts/train_day_0150.csv,310150,13310150,0,2019-03-08,weekday,spring,2019-03-08|2019-03-06|2019-03-05|2019-03-11|2019-03-04|2019-03-12|2019-03-14,344
train_day_0151,train,data/train/vehicles/train_day_0151.csv,data/train/signals/train_day_0151.json,data/train/contexts/train_day_0151.csv,310151,13310151,0,2019-05-05,weekend,spring,2019-05-05|2019-05-04|2019-05-11|2019-04-28|2019-05-12|2019-04-27|2019-04-21,344
train_day_0152,train,data/train/vehicles/train_day_0152.csv,data/train/signals/train_day_0152.json,data/train/contexts/train_day_0152.csv,310152,13310152,0,2019-01-11,weekday,winter,2019-01-11|2019-01-10|2019-01-08|2019-01-14|2019-01-07|2019-01-15|2019-01-16,344
train_day_0153,train,data/train/vehicles/train_day_0153.csv,data/train/signals/train_day_0153.json,data/train/contexts/train_day_0153.csv,310153,13310153,0,2019-06-21,weekday,summer,2019-06-21|2019-06-20|2019-06-24|2019-06-25|2019-06-27|2019-06-28|2019-06-13,344
train_day_0154,train,data/train/vehicles/train_day_0154.csv,data/train/signals/train_day_0154.json,data/train/contexts/train_day_0154.csv,310154,13310154,0,2019-03-31,weekend,spring,2019-03-31|2019-04-06|2019-03-24|2019-04-07|2019-03-17|2019-04-20|2019-03-10,344
train_day_0155,train,data/train/vehicles/train_day_0155.csv,data/train/signals/train_day_0155.json,data/train/contexts/train_day_0155.csv,310155,13310155,0,2019-03-14,weekday,spring,2019-03-14|2019-03-15|2019-03-12|2019-03-11|2019-03-18|2019-03-19|2019-03-08,344
train_day_0156,train,data/train/vehicles/train_day_0156.csv,data/train/signals/train_day_0156.json,data/train/contexts/train_day_0156.csv,310156,13310156,0,2018-10-17,weekday,autumn,2018-10-17|2018-10-16|2018-10-19|2018-10-12|2018-10-23|2018-10-10|2018-10-25,344
train_day_0157,train,data/train/vehicles/train_day_0157.csv,data/train/signals/train_day_0157.json,data/train/contexts/train_day_0157.csv,310157,13310157,0,2019-02-15,weekday,winter,2019-02-15|2019-02-13|2019-02-12|2019-02-18|2019-02-11|2019-02-19|2019-02-21,344
train_day_0158,train,data/train/vehicles/train_day_0158.csv,data/train/signals/train_day_0158.json,data/train/contexts/train_day_0158.csv,310158,13310158,0,2019-05-30,weekday,spring,2019-05-30|2019-05-29|2019-05-31|2019-05-28|2019-05-27|2019-05-22|2019-05-21,344
train_day_0159,train,data/train/vehicles/train_day_0159.csv,data/train/signals/train_day_0159.json,data/train/contexts/train_day_0159.csv,310159,13310159,0,2019-05-19,weekend,spring,2019-05-19|2019-05-12|2019-05-26|2019-05-11|2019-05-05|2019-05-04|2019-04-28,344
train_day_0160,train,data/train/vehicles/train_day_0160.csv,data/train/signals/train_day_0160.json,data/train/contexts/train_day_0160.csv,310160,13310160,0,2018-12-10,weekday,winter,2018-12-10|2018-12-12|2018-12-07|2018-12-13|2018-12-06|2018-12-14|2018-12-05,344
train_day_0161,train,data/train/vehicles/train_day_0161.csv,data/train/signals/train_day_0161.json,data/train/contexts/train_day_0161.csv,310161,13310161,0,2019-02-12,weekday,winter,2019-02-12|2019-02-11|2019-02-13|2019-02-15|2019-02-07|2019-02-06|2019-02-18,344
train_day_0162,train,data/train/vehicles/train_day_0162.csv,data/train/signals/train_day_0162.json,data/train/contexts/train_day_0162.csv,310162,13310162,0,2019-05-13,weekday,spring,2019-05-13|2019-05-16|2019-05-09|2019-05-17|2019-05-08|2019-05-07|2019-05-06,344
train_day_0163,train,data/train/vehicles/train_day_0163.csv,data/train/signals/train_day_0163.json,data/train/contexts/train_day_0163.csv,310163,13310163,0,2018-09-16,weekend,autumn,2018-09-16|2018-09-22|2018-09-09|2018-09-23|2018-09-29|2018-09-02|2018-09-01,344
train_day_0164,train,data/train/vehicles/train_day_0164.csv,data/train/signals/train_day_0164.json,data/train/contexts/train_day_0164.csv,310164,13310164,0,2018-10-19,weekday,autumn,2018-10-19|2018-10-17|2018-10-16|2018-10-23|2018-10-25|2018-10-12|2018-10-26,344
train_day_0165,train,data/train/vehicles/train_day_0165.csv,data/train/signals/train_day_0165.json,data/train/contexts/train_day_0165.csv,310165,13310165,0,2019-02-19,weekday,winter,2019-02-19|2019-02-18|2019-02-21|2019-02-22|2019-02-15|2019-02-13|2019-02-25,344
train_day_0166,train,data/train/vehicles/train_day_0166.csv,data/train/signals/train_day_0166.json,data/train/contexts/train_day_0166.csv,310166,13310166,0,2019-04-06,weekend,spring,2019-04-06|2019-04-07|2019-03-31|2019-03-24|2019-04-20|2019-04-21|2019-03-17,344
train_day_0167,train,data/train/vehicles/train_day_0167.csv,data/train/signals/train_day_0167.json,data/train/contexts/train_day_0167.csv,310167,13310167,0,2019-06-03,weekday,summer,2019-06-03|2019-06-05|2019-06-06|2019-06-07|2019-06-10|2019-06-11|2019-06-12,344
train_day_0168,train,data/train/vehicles/train_day_0168.csv,data/train/signals/train_day_0168.json,data/train/contexts/train_day_0168.csv,310168,13310168,0,2019-07-27,weekend,summer,2019-07-27|2019-07-28|2019-07-21|2019-07-20|2019-08-03|2019-07-14|2019-07-07,344
train_day_0169,train,data/train/vehicles/train_day_0169.csv,data/train/signals/train_day_0169.json,data/train/contexts/train_day_0169.csv,310169,13310169,0,2019-07-31,weekday,summer,2019-07-31|2019-07-30|2019-08-01|2019-07-29|2019-08-02|2019-07-26|2019-08-05,344
train_day_0170,train,data/train/vehicles/train_day_0170.csv,data/train/signals/train_day_0170.json,data/train/contexts/train_day_0170.csv,310170,13310170,0,2019-07-03,weekday,summer,2019-07-03|2019-07-02|2019-07-04|2019-07-05|2019-06-28|2019-07-08|2019-06-27,344
train_day_0171,train,data/train/vehicles/train_day_0171.csv,data/train/signals/train_day_0171.json,data/train/contexts/train_day_0171.csv,310171,13310171,0,2018-12-25,weekday,winter,2018-12-25|2018-12-24|2018-12-28|2018-12-21|2018-12-20|2018-12-19|2018-12-18,344
train_day_0172,train,data/train/vehicles/train_day_0172.csv,data/train/signals/train_day_0172.json,data/train/contexts/train_day_0172.csv,310172,13310172,0,2019-04-05,weekday,spring,2019-04-05|2019-04-04|2019-04-02|2019-04-08|2019-04-01|2019-04-11|2019-03-28,344
train_day_0173,train,data/train/vehicles/train_day_0173.csv,data/train/signals/train_day_0173.json,data/train/contexts/train_day_0173.csv,310173,13310173,0,2019-03-09,weekend,spring,2019-03-09|2019-03-10|2019-03-03|2019-03-02|2019-03-17|2019-03-24|2019-03-31,344
train_day_0174,train,data/train/vehicles/train_day_0174.csv,data/train/signals/train_day_0174.json,data/train/contexts/train_day_0174.csv,310174,13310174,0,2018-12-15,weekend,winter,2018-12-15|2018-12-16|2018-12-09|2018-12-22|2018-12-01|2018-12-29|2018-12-30,344
train_day_0175,train,data/train/vehicles/train_day_0175.csv,data/train/signals/train_day_0175.json,data/train/contexts/train_day_0175.csv,310175,13310175,0,2018-12-19,weekday,winter,2018-12-19|2018-12-18|2018-12-20|2018-12-21|2018-12-14|2018-12-24|2018-12-13,344
train_day_0176,train,data/train/vehicles/train_day_0176.csv,data/train/signals/train_day_0176.json,data/train/contexts/train_day_0176.csv,310176,13310176,0,2019-07-15,weekday,summer,2019-07-15|2019-07-16|2019-07-17|2019-07-11|2019-07-19|2019-07-10|2019-07-08,344
train_day_0177,train,data/train/vehicles/train_day_0177.csv,data/train/signals/train_day_0177.json,data/train/contexts/train_day_0177.csv,310177,13310177,0,2018-09-20,weekday,autumn,2018-09-20|2018-09-19|2018-09-21|2018-09-18|2018-09-24|2018-09-25|2018-09-13,344
train_day_0178,train,data/train/vehicles/train_day_0178.csv,data/train/signals/train_day_0178.json,data/train/contexts/train_day_0178.csv,310178,13310178,0,2019-05-07,weekday,spring,2019-05-07|2019-05-06|2019-05-08|2019-05-09|2019-05-03|2019-05-01|2019-05-13,344
train_day_0179,train,data/train/vehicles/train_day_0179.csv,data/train/signals/train_day_0179.json,data/train/contexts/train_day_0179.csv,310179,13310179,0,2018-12-07,weekday,winter,2018-12-07|2018-12-06|2018-12-05|2018-12-04|2018-12-10|2018-12-12|2018-12-13,344
train_day_0180,train,data/train/vehicles/train_day_0180.csv,data/train/signals/train_day_0180.json,data/train/contexts/train_day_0180.csv,310180,13310180,0,2019-04-22,weekday,spring,2019-04-22|2019-04-23|2019-04-19|2019-04-25|2019-04-18|2019-04-26|2019-04-15,344
train_day_0181,train,data/train/vehicles/train_day_0181.csv,data/train/signals/train_day_0181.json,data/train/contexts/train_day_0181.csv,310181,13310181,0,2019-08-21,weekday,summer,2019-08-21|2019-08-20|2019-08-22|2019-08-16|2019-08-26|2019-08-15|2019-08-14,344
train_day_0182,train,data/train/vehicles/train_day_0182.csv,data/train/signals/train_day_0182.json,data/train/contexts/train_day_0182.csv,310182,13310182,0,2019-07-28,weekend,summer,2019-07-28|2019-07-27|2019-08-03|2019-07-21|2019-07-20|2019-07-14|2019-08-17,344
train_day_0183,train,data/train/vehicles/train_day_0183.csv,data/train/signals/train_day_0183.json,data/train/contexts/train_day_0183.csv,310183,13310183,0,2019-01-21,weekday,winter,2019-01-21|2019-01-24|2019-01-17|2019-01-25|2019-01-16|2019-01-15|2019-01-14,344
train_day_0184,train,data/train/vehicles/train_day_0184.csv,data/train/signals/train_day_0184.json,data/train/contexts/train_day_0184.csv,310184,13310184,0,2019-06-27,weekday,summer,2019-06-27|2019-06-28|2019-06-25|2019-06-24|2019-07-02|2019-06-21|2019-07-03,344
train_day_0185,train,data/train/vehicles/train_day_0185.csv,data/train/signals/train_day_0185.json,data/train/contexts/train_day_0185.csv,310185,14310188,1,2019-07-20,weekend,summer,2019-07-20|2019-07-21|2019-07-14|2019-07-27|2019-07-28|2019-07-07|2019-08-03,344
train_day_0186,train,data/train/vehicles/train_day_0186.csv,data/train/signals/train_day_0186.json,data/train/contexts/train_day_0186.csv,310186,13310186,0,2019-02-26,weekday,winter,2019-02-26|2019-02-25|2019-02-27|2019-02-22|2019-02-21|2019-02-19|2019-02-18,344
train_day_0187,train,data/train/vehicles/train_day_0187.csv,data/train/signals/train_day_0187.json,data/train/contexts/train_day_0187.csv,310187,13310187,0,2019-01-26,weekend,winter,2019-01-26|2019-01-27|2019-01-20|2019-02-02|2019-01-13|2019-01-12|2019-02-09,344
train_day_0188,train,data/train/vehicles/train_day_0188.csv,data/train/signals/train_day_0188.json,data/train/contexts/train_day_0188.csv,310188,13310188,0,2019-02-09,weekend,winter,2019-02-09|2019-02-10|2019-02-02|2019-02-17|2019-01-27|2019-01-26|2019-02-23,344
train_day_0189,train,data/train/vehicles/train_day_0189.csv,data/train/signals/train_day_0189.json,data/train/contexts/train_day_0189.csv,310189,13310189,0,2018-12-22,weekend,winter,2018-12-22|2018-12-16|2018-12-15|2018-12-29|2018-12-30|2018-12-09|2019-01-05,344
train_day_0190,train,data/train/vehicles/train_day_0190.csv,data/train/signals/train_day_0190.json,data/train/contexts/train_day_0190.csv,310190,13310190,0,2019-07-29,weekday,summer,2019-07-29|2019-07-30|2019-07-31|2019-07-26|2019-08-01|2019-08-02|2019-07-22,344
train_day_0191,train,data/train/vehicles/train_day_0191.csv,data/train/signals/train_day_0191.json,data/train/contexts/train_day_0191.csv,310191,13310191,0,2018-12-05,weekday,winter,2018-12-05|2018-12-04|2018-12-06|2018-12-07|2018-12-10|2018-12-12|2018-12-13,344
train_day_0192,train,data/train/vehicles/train_day_0192.csv,data/train/signals/train_day_0192.json,data/train/contexts/train_day_0192.csv,310192,13310192,0,2018-10-08,weekday,autumn,2018-10-08|2018-10-10|2018-10-05|2018-10-04|2018-10-12|2018-10-03|2018-10-02,344
train_day_0193,train,data/train/vehicles/train_day_0193.csv,data/train/signals/train_day_0193.json,data/train/contexts/train_day_0193.csv,310193,13310193,0,2019-01-17,weekday,winter,2019-01-17|2019-01-16|2019-01-15|2019-01-14|2019-01-21|2019-01-11|2019-01-10,344
train_day_0194,train,data/train/vehicles/train_day_0194.csv,data/train/signals/train_day_0194.json,data/train/contexts/train_day_0194.csv,310194,13310194,0,2019-01-07,weekday,winter,2019-01-07|2019-01-08|2019-01-10|2019-01-03|2019-01-11|2019-01-02|2019-01-01,344
train_day_0195,train,data/train/vehicles/train_day_0195.csv,data/train/signals/train_day_0195.json,data/train/contexts/train_day_0195.csv,310195,13310195,0,2019-03-11,weekday,spring,2019-03-11|2019-03-12|2019-03-08|2019-03-14|2019-03-15|2019-03-06|2019-03-05,344
train_day_0196,train,data/train/vehicles/train_day_0196.csv,data/train/signals/train_day_0196.json,data/train/contexts/train_day_0196.csv,310196,13310196,0,2019-05-21,weekday,spring,2019-05-21|2019-05-22|2019-05-17|2019-05-16|2019-05-27|2019-05-28|2019-05-13,344
train_day_0197,train,data/train/vehicles/train_day_0197.csv,data/train/signals/train_day_0197.json,data/train/contexts/train_day_0197.csv,310197,13310197,0,2019-06-13,weekday,summer,2019-06-13|2019-06-12|2019-06-11|2019-06-10|2019-06-07|2019-06-06|2019-06-20,344
train_day_0198,train,data/train/vehicles/train_day_0198.csv,data/train/signals/train_day_0198.json,data/train/contexts/train_day_0198.csv,310198,13310198,0,2019-07-21,weekend,summer,2019-07-21|2019-07-20|2019-07-27|2019-07-14|2019-07-28|2019-08-03|2019-07-07,344
train_day_0199,train,data/train/vehicles/train_day_0199.csv,data/train/signals/train_day_0199.json,data/train/contexts/train_day_0199.csv,310199,13310199,0,2019-02-02,weekend,winter,2019-02-02|2019-01-27|2019-01-26|2019-02-09|2019-02-10|2019-01-20|2019-02-17,344
train_day_0200,train,data/train/vehicles/train_day_0200.csv,data/train/signals/train_day_0200.json,data/train/contexts/train_day_0200.csv,310200,13310200,0,2018-12-29,weekend,winter,2018-12-29|2018-12-30|2018-12-22|2019-01-05|2018-12-16|2018-12-15|2019-01-12,344
train_day_0201,train,data/train/vehicles/train_day_0201.csv,data/train/signals/train_day_0201.json,data/train/contexts/train_day_0201.csv,310201,13310201,0,2019-03-12,weekday,spring,2019-03-12|2019-03-11|2019-03-14|2019-03-15|2019-03-08|2019-03-06|2019-03-18,344
train_day_0202,train,data/train/vehicles/train_day_0202.csv,data/train/signals/train_day_0202.json,data/train/contexts/train_day_0202.csv,310202,13310202,0,2019-02-23,weekend,winter,2019-02-23|2019-02-24|2019-02-17|2019-02-10|2019-02-09|2019-02-02|2019-01-27,344
train_day_0203,train,data/train/vehicles/train_day_0203.csv,data/train/signals/train_day_0203.json,data/train/contexts/train_day_0203.csv,310203,13310203,0,2018-10-23,weekday,autumn,2018-10-23|2018-10-25|2018-10-26|2018-10-19|2018-10-17|2018-10-29|2018-10-16,344
